# CWC golden vectors for the variant FromSoftware's Frpg2 clients speak.
# Generated from ref/ds3so Source/ThirdParty/aes_modes/cwc.c (USE_LONGS path),
# which reproduces a real DS2 PS3 client's tag byte-for-byte.
# NOTE: testdata/cwc.1's TAG column is a DIFFERENT variant and must not be
# used to validate tags. Its CTX column is correct.
# fields: klen hlen mlen key iv hdr msg ct tag
24 28 20 18232e39444f5a65707b86919ca7b2bdc8d3dee9f4ff0a15 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60 362ade6973607aadb10596f9055c2e13aacbeaa3 291b2aafb1024c219fba3ba7c14c1611
24 28 24 18232e39444f5a65707b86919ca7b2bdc8d3dee9f4ff0a15 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60656a6f74 362ade6973607aadb10596f9055c2e13aacbeaa3bdf60c41 db3f781ad1cd91d54590d315505591ea
24 28 36 18232e39444f5a65707b86919ca7b2bdc8d3dee9f4ff0a15 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 362ade6973607aadb10596f9055c2e13aacbeaa3bdf60c4102ceceae61e1bc229ee48191 9fef8b32c9e071099c0ddad6efde2cdd
32 0 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - - - 4fdadaabc13a82a021cb120ce709cf20
32 0 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01 cc c4e4b050d289cbb885afefb809041367
32 0 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01060b10151a1f24 cccc351c329be698 fe51b536a24455d28d44cb639d24e59d
32 0 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01060b10151a1f24292e3338 cccc351c329be6989dd2eae0 654b20aba44d999a7f21c2f1975da14d
32 0 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01060b10151a1f24292e33383d42474c51565b60 cccc351c329be6989dd2eae03c5d44aee4d15e84 3188f67f791dd6bb3533acbb8b51decb
32 0 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01060b10151a1f24292e33383d42474c51565b60656a6f74 cccc351c329be6989dd2eae03c5d44aee4d15e84b7abc067 46510b0ffa42bd2cc9bfa79a1bd36542
32 0 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a0a1a2a3a4a5a6a7a8a9aa - 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 cccc351c329be6989dd2eae03c5d44aee4d15e84b7abc067d3af563dd728e7c67c54cdb8 ccecd2aab01acb9d2036483fcdfb9492
32 1 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 - - 2bc7132b67427026cdb01f1d1570d45d
32 1 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01 80 c94bb2dcda2e90924c857ef32288fa9b
32 1 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01060b10151a1f24 80f1e176ae9ed76e 19d56604ce8b1ce278ac5b3064db3b0c
32 1 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01060b10151a1f24292e3338 80f1e176ae9ed76e3339cd7f 93c02047f08502a4f280d3336037abdd
32 1 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01060b10151a1f24292e33383d42474c51565b60 80f1e176ae9ed76e3339cd7fb2e2ee6527d0dfa7 afe43f83f7bcb0c51d169f92a62acb0a
32 1 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01060b10151a1f24292e33383d42474c51565b60656a6f74 80f1e176ae9ed76e3339cd7fb2e2ee6527d0dfa7d1e43f8c 5812c02810353e5227ecbcce250babf2
32 1 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a1a2a3a4a5a6a7a8a9aaab 07 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 80f1e176ae9ed76e3339cd7fb2e2ee6527d0dfa7d1e43f8c46d2b46ca5d41c5aa9bd4aa2 d2c2f64d5cbb890e2edad7e27d4e404c
32 8 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c - - 52761fc2d1a1dca4ab3f4fb017646f83
32 8 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01 e9 c145b75fd4875ab4499ba0803b5a20ef
32 8 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01060b10151a1f24 e9dbe0fe1d5f72d3 b697234d7639955c8ec1e15560aee35e
32 8 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01060b10151a1f24292e3338 e9dbe0fe1d5f72d3f9401052 cbcc44f9b4e1eeee6b3e0778394805cd
32 8 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01060b10151a1f24292e33383d42474c51565b60 e9dbe0fe1d5f72d3f94010523ccb429a0ff77346 93b0ab69191168a5f0cc74bbc8c9f185
32 8 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01060b10151a1f24292e33383d42474c51565b60656a6f74 e9dbe0fe1d5f72d3f94010523ccb429a0ff773466ad63db0 9d0f45a421049d57196a7136d9cd37fa
32 8 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 a8a9aaabacadaeafb0b1b2 070a0d101316191c 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 e9dbe0fe1d5f72d3f94010523ccb429a0ff773466ad63db098d62dce99c2fa39e00b133a 193e52d411e207996e120c9e2e0da519
32 11 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 - - 444ef1af20cb2a53b317a40c80996125
32 11 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01 ef c6b6db611dbe54fc0f0be8ed3d4a53ff
32 11 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01060b10151a1f24 ef69a2b87f2f567f 4293e81c73e23f63d2685ee147cacc4b
32 11 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01060b10151a1f24292e3338 ef69a2b87f2f567ff9ff4e47 f15317abd6c45674d26e07a7c0ad404d
32 11 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01060b10151a1f24292e33383d42474c51565b60 ef69a2b87f2f567ff9ff4e4715403c5bd80d9737 d65d03ea18f56bc68e33c6a13f0c5e3a
32 11 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01060b10151a1f24292e33383d42474c51565b60656a6f74 ef69a2b87f2f567ff9ff4e4715403c5bd80d9737a9205338 8e93656b4a4e7fcc0b10c411a78d43ff
32 11 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 abacadaeafb0b1b2b3b4b5 070a0d101316191c1f2225 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 ef69a2b87f2f567ff9ff4e4715403c5bd80d9737a920533870b5b4d3a40f1e053e230938 42fd21368c9acb090dfe849cbf6943b4
32 12 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 - - 64b6edb01495ba34f0952c610d492810
32 12 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01 28 fd965a541759755765b7af2118a7c4a2
32 12 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01060b10151a1f24 28d8d95c9ed6c9ce 57fe9debba10a59f47f5e92f54798691
32 12 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01060b10151a1f24292e3338 28d8d95c9ed6c9ce9ef44693 d7345dd5f61eff9389948af15dc55142
32 12 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01060b10151a1f24292e33383d42474c51565b60 28d8d95c9ed6c9ce9ef446930c8a02ef19dcce38 06ed7a04566806e26b42ee3870209413
32 12 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01060b10151a1f24292e33383d42474c51565b60656a6f74 28d8d95c9ed6c9ce9ef446930c8a02ef19dcce389edd333b a47ad511f67c0e0c0a090cf6139b4291
32 12 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 acadaeafb0b1b2b3b4b5b6 070a0d101316191c1f222528 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 28d8d95c9ed6c9ce9ef446930c8a02ef19dcce389edd333b88bb9a2b78c11cbd44b2e991 7549b5f72c00049aa27d383c183819f4
32 13 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b - - 2452e687b03de809f23492b40a4381c0
32 13 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01 11 8b3ca029eb1b6c35952f122e6498b07a
32 13 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01060b10151a1f24 116aa6ff3a938f64 084dcaefe12b50e8c49821f648010395
32 13 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01060b10151a1f24292e3338 116aa6ff3a938f64b77f7b42 0bbd9464fe5621509975718abd22967f
32 13 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01060b10151a1f24292e33383d42474c51565b60 116aa6ff3a938f64b77f7b42b9926684f4f11f60 e7b11d14aecf32cebf74e8aefa11fd67
32 13 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01060b10151a1f24292e33383d42474c51565b60656a6f74 116aa6ff3a938f64b77f7b42b9926684f4f11f60b7ad95cc e05c08d98892f77c6b822559c62ecaf0
32 13 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 adaeafb0b1b2b3b4b5b6b7 070a0d101316191c1f2225282b 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 116aa6ff3a938f64b77f7b42b9926684f4f11f60b7ad95cc6f69a33eaa3d20069fe91c8c 6fc4eb600afac230f8574fb649449851
32 24 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c - - bbbc7067f3f0cdbf52514954210b2dac
32 24 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01 01 2d3666929b32874f76e582bf2d7fc9e2
32 24 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01060b10151a1f24 0158b54ae809fd20 c33fdac2787559ebb1c65269abbbadc0
32 24 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01060b10151a1f24292e3338 0158b54ae809fd20512a845b c9c2041cdbd4efb20cc2b80a94c82cfe
32 24 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01060b10151a1f24292e33383d42474c51565b60 0158b54ae809fd20512a845b1dc877b462e041dd 3a982b71aedd6538de5aee50a247237b
32 24 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01060b10151a1f24292e33383d42474c51565b60656a6f74 0158b54ae809fd20512a845b1dc877b462e041dd83d7c633 705b841deff7c3538f275ac75ab96ba5
32 24 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 b8b9babbbcbdbebfc0c1c2 070a0d101316191c1f2225282b2e3134373a3d404346494c 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 0158b54ae809fd20512a845b1dc877b462e041dd83d7c633fe6acd5306127c32496f7d1e 0a7f2b342ff71d8e0fd2ac49f213b84c
32 28 0 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 - - 9dc2edcedb7f64189eca6941a10dab4b
32 28 1 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01 a3 3861764aa36c41ac90fc48abe8d8b5e8
32 28 8 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24 a3a94da7c7519344 9607e3787219dc08cc37a99a823dd644
32 28 12 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e3338 a3a94da7c75193441263f5b5 b6e72ba790841b942e98fad90a2b40da
32 28 20 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60 a3a94da7c75193441263f5b534270436eabb6aab 410a62ba5b6f9f5368362ead75e50108
32 28 24 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60656a6f74 a3a94da7c75193441263f5b534270436eabb6aabcbf45d70 33d3c60546be4b4273ffee69c52389f6
32 28 36 202b36414c57626d78838e99a4afbac5d0dbe6f1fc07121d28333e49545f6a75 bcbdbebfc0c1c2c3c4c5c6 070a0d101316191c1f2225282b2e3134373a3d404346494c4f525558 01060b10151a1f24292e33383d42474c51565b60656a6f74797e83888d92979ca1a6abb0 a3a94da7c75193441263f5b534270436eabb6aabcbf45d7070798e9cbbd48f4b77ddeb53 65200d3f108d67ffe75f4543f2059a02
